"","sub","decision","reward","effort","agent","success","grupo"
"3227","6495",1,2,4,0,0,0
"3228","6495",1,3,4,0,0,0
"3229","6495",1,1,1,0,0,0
"3230","6495",1,2,1,0,0,0
"3231","6495",1,3,1,0,1,0
"3232","6495",1,1,2,0,1,0
"3233","6495",1,2,2,0,0,0
"3234","6495",1,3,2,0,0,0
"3235","6495",1,1,3,0,0,0
"3236","6495",1,2,3,0,0,0
"3237","6495",1,3,3,0,0,0
"3238","6495",1,1,4,0,0,0
"3239","6495",1,2,4,0,0,0
"3240","6495",1,3,4,0,0,0
"3241","6495",1,1,1,1,0,0
"3242","6495",1,2,1,1,0,0
"3243","6495",2,3,1,1,0,0
"3244","6495",2,1,2,1,0,0
"3245","6495",1,2,2,1,0,0
"3246","6495",0,3,2,1,0,0
"3247","6495",1,1,3,1,0,0
"3248","6495",1,2,3,1,0,0
"3249","6495",1,3,3,1,0,0
"3250","6495",0,1,4,1,0,0
"3251","6495",1,2,4,1,0,0
"3252","6495",1,3,4,1,0,0
"3253","6495",1,1,1,1,0,0
"3254","6495",1,2,1,1,0,0
"3255","6495",1,3,1,1,0,0
"3256","6495",1,1,2,1,0,0
"3257","6495",1,2,2,1,0,0
"3258","6495",1,3,2,1,0,0
"3259","6495",1,1,3,1,0,0
"3260","6495",1,2,3,1,0,0
"3261","6495",1,3,3,1,0,0
"3262","6495",1,1,4,1,0,0
"3263","6495",0,2,4,1,0,0
"3264","6495",2,3,4,1,0,0
"3265","6604",1,1,1,0,0,0
"3266","6604",1,2,1,0,0,0
"3267","6604",1,3,1,0,0,0
"3268","6604",1,1,2,0,0,0
"3269","6604",1,2,2,0,0,0
"3270","6604",1,3,2,0,0,0
"3271","6604",1,1,3,0,0,0
"3272","6604",1,2,3,0,0,0
"3273","6604",1,3,3,0,0,0
"3274","6604",1,1,4,0,0,0
"3275","6604",1,2,4,0,0,0
"3276","6604",1,3,4,0,0,0
"3277","6604",1,1,1,0,0,0
"3278","6604",1,2,1,0,0,0
"3279","6604",1,3,1,0,0,0
"3280","6604",1,1,2,0,0,0
"3281","6604",1,2,2,0,0,0
"3282","6604",1,3,2,0,0,0
"3283","6604",1,1,3,0,0,0
"3284","6604",1,2,3,0,0,0
"3285","6604",1,3,3,0,0,0
"3286","6604",1,1,4,0,0,0
"3287","6604",1,2,4,0,0,0
"3288","6604",1,3,4,0,0,0
"3289","6604",1,1,1,1,0,0
"3290","6604",1,2,1,1,0,0
"3291","6604",1,3,1,1,0,0
"3292","6604",1,1,2,1,0,0
"3293","6604",1,2,2,1,0,0
"3294","6604",1,3,2,1,0,0
"3295","6604",1,1,3,1,0,0
"3296","6604",1,2,3,1,0,0
"3297","6604",1,3,3,1,0,0
"3298","6604",1,1,4,1,0,0
"3299","6604",1,2,4,1,0,0
"3300","6604",1,3,4,1,0,0
"3301","6604",1,1,1,1,0,0
"3302","6604",1,2,1,1,0,0
"3303","6604",1,3,1,1,0,0
"3304","6604",1,1,2,1,0,0
"3305","6604",1,2,2,1,0,0
"3306","6604",1,3,2,1,0,0
"3307","6604",1,1,3,1,0,0
"3308","6604",1,2,3,1,0,0
"3309","6604",1,3,3,1,0,0
"3310","6604",1,1,4,1,0,0
"3311","6604",1,2,4,1,0,0
"3312","6604",1,3,4,1,0,0
"3313","6644",0,1,1,0,0,0
"3314","6644",1,2,1,0,0,0
"3315","6644",0,3,1,0,0,0
"3316","6644",1,1,2,0,0,0
"3317","6644",0,2,2,0,0,0
"3318","6644",1,3,2,0,0,0
"3319","6644",1,1,3,0,0,0
"3320","6644",1,2,3,0,0,0
"3321","6644",0,3,3,0,0,0
"3322","6644",0,1,4,0,0,0
"3323","6644",0,2,4,0,0,0
"3324","6644",0,3,4,0,0,0
"3325","6644",1,1,1,0,0,0
"3326","6644",1,2,1,0,0,0
"3327","6644",1,3,1,0,0,0
"3328","6644",1,1,2,0,0,0
"3329","6644",1,2,2,0,0,0
"3330","6644",1,3,2,0,0,0
"3331","6644",0,1,3,0,0,0
"3332","6644",1,2,3,0,0,0
"3333","6644",1,3,3,0,0,0
"3334","6644",0,1,4,0,0,0
"3335","6644",1,2,4,0,0,0
"3336","6644",0,3,4,0,0,0
"3337","6644",1,1,1,1,0,0
"3338","6644",0,2,1,1,0,0
"3339","6644",0,3,1,1,0,0
"3340","6644",1,1,2,1,0,0
"3341","6644",1,2,2,1,0,0
"3342","6644",1,3,2,1,0,0
"3343","6644",0,1,3,1,0,0
"3344","6644",1,2,3,1,0,0
"3345","6644",1,3,3,1,0,0
"3346","6644",0,1,4,1,0,0
"3347","6644",1,2,4,1,0,0
"3348","6644",0,3,4,1,0,0
"3349","6644",0,1,1,1,0,0
"3350","6644",0,2,1,1,0,0
"3351","6644",1,3,1,1,0,0
"3352","6644",1,1,2,1,0,0
"3353","6644",0,2,2,1,0,0
"3354","6644",1,3,2,1,0,0
"3355","6644",0,1,3,1,0,0
"3356","6644",1,2,3,1,0,0
"3357","6644",0,3,3,1,0,0
"3358","6644",1,1,4,1,1,0
"3359","6644",0,2,4,1,0,0
"3360","6644",1,3,4,1,0,0
"3361","6707",2,1,1,0,0,1
"3362","6707",1,2,1,0,0,1
"3363","6707",1,3,1,0,0,1
"3364","6707",1,1,2,0,0,1
"3365","6707",1,2,2,0,0,1
"3366","6707",1,3,2,0,0,1
"3367","6707",1,1,3,0,0,1
"3368","6707",1,2,3,0,0,1
"3369","6707",1,3,3,0,0,1
"3370","6707",1,1,4,0,0,1
"3371","6707",1,2,4,0,1,1
"3372","6707",1,3,4,0,0,1
"3373","6707",1,1,1,0,0,1
"3374","6707",1,2,1,0,0,1
"3375","6707",2,3,1,0,0,1
"3376","6707",1,1,2,0,0,1
"3377","6707",1,2,2,0,0,1
"3378","6707",1,3,2,0,0,1
"3379","6707",1,1,3,0,0,1
"3380","6707",1,2,3,0,0,1
"3381","6707",1,3,3,0,1,1
"3382","6707",1,1,4,0,1,1
"3383","6707",1,2,4,0,0,1
"3384","6707",1,3,4,0,1,1
"3385","6707",1,1,1,1,0,1
"3386","6707",1,2,1,1,0,1
"3387","6707",1,3,1,1,1,1
"3388","6707",1,1,2,1,0,1
"3389","6707",1,2,2,1,0,1
"3390","6707",1,3,2,1,0,1
"3391","6707",1,1,3,1,0,1
"3392","6707",1,2,3,1,0,1
"3393","6707",2,3,3,1,0,1
"3394","6707",1,1,4,1,0,1
"3395","6707",1,2,4,1,0,1
"3396","6707",1,3,4,1,0,1
"3397","6707",1,1,1,1,0,1
"3398","6707",1,2,1,1,0,1
"3399","6707",1,3,1,1,0,1
"3400","6707",2,1,2,1,0,1
"3401","6707",1,2,2,1,0,1
"3402","6707",1,3,2,1,0,1
"3403","6707",1,1,3,1,0,1
"3404","6707",1,2,3,1,0,1
"3405","6707",1,3,3,1,0,1
"3406","6707",1,1,4,1,0,1
"3407","6707",1,2,4,1,0,1
"3408","6707",1,3,4,1,0,1
"3409","6770",1,1,1,0,0,0
"3410","6770",1,2,1,0,0,0
"3411","6770",1,3,1,0,0,0
"3412","6770",1,1,2,0,0,0
"3413","6770",1,2,2,0,0,0
"3414","6770",1,3,2,0,0,0
"3415","6770",1,1,3,0,0,0
"3416","6770",1,2,3,0,0,0
"3417","6770",1,3,3,0,0,0
"3418","6770",1,1,4,0,1,0
"3419","6770",0,2,4,0,0,0
"3420","6770",1,3,4,0,0,0
"3421","6770",1,1,1,0,0,0
"3422","6770",1,2,1,0,1,0
"3423","6770",1,3,1,0,0,0
"3424","6770",1,1,2,0,0,0
"3425","6770",1,2,2,0,1,0
"3426","6770",1,3,2,0,1,0
"3427","6770",1,1,3,0,0,0
"3428","6770",1,2,3,0,0,0
"3429","6770",1,3,3,0,1,0
"3430","6770",1,1,4,0,0,0
"3431","6770",1,2,4,0,0,0
"3432","6770",1,3,4,0,0,0
"3433","6770",1,1,1,1,0,0
"3434","6770",2,2,1,1,0,0
"3435","6770",1,3,1,1,0,0
"3436","6770",1,1,2,1,0,0
"3437","6770",2,2,2,1,0,0
"3438","6770",2,3,2,1,0,0
"3439","6770",1,1,3,1,0,0
"3440","6770",1,2,3,1,0,0
"3441","6770",2,3,3,1,0,0
"3442","6770",0,1,4,1,0,0
"3443","6770",1,2,4,1,0,0
"3444","6770",0,3,4,1,0,0
"3445","6770",1,1,1,1,0,0
"3446","6770",0,2,1,1,0,0
"3447","6770",1,3,1,1,0,0
"3448","6770",1,1,2,1,0,0
"3449","6770",0,2,2,1,0,0
"3450","6770",0,3,2,1,0,0
"3451","6770",2,1,3,1,0,0
"3452","6770",0,2,3,1,0,0
"3453","6770",1,3,3,1,0,0
"3454","6770",2,1,4,1,0,0
"3455","6770",2,2,4,1,0,0
"3456","6770",0,3,4,1,0,0
"3457","6802",1,1,1,0,0,1
"3458","6802",2,2,1,0,0,1
"3459","6802",1,3,1,0,0,1
"3460","6802",1,1,2,0,0,1
"3461","6802",1,2,2,0,0,1
"3462","6802",1,3,2,0,0,1
"3463","6802",1,1,3,0,0,1
"3464","6802",1,2,3,0,0,1
"3465","6802",1,3,3,0,0,1
"3466","6802",1,1,4,0,0,1
"3467","6802",1,2,4,0,1,1
"3468","6802",1,3,4,0,0,1
"3469","6802",1,1,1,0,1,1
"3470","6802",1,2,1,0,1,1
"3471","6802",1,3,1,0,1,1
"3472","6802",2,1,2,0,0,1
"3473","6802",1,2,2,0,1,1
"3474","6802",1,3,2,0,0,1
"3475","6802",2,1,3,0,0,1
"3476","6802",1,2,3,0,0,1
"3477","6802",1,3,3,0,1,1
"3478","6802",1,1,4,0,0,1
"3479","6802",1,2,4,0,0,1
"3480","6802",1,3,4,0,0,1
"3481","6802",2,1,1,1,0,1
"3482","6802",2,2,1,1,0,1
"3483","6802",2,3,1,1,0,1
"3484","6802",2,1,2,1,0,1
"3485","6802",2,2,2,1,0,1
"3486","6802",1,3,2,1,0,1
"3487","6802",2,1,3,1,0,1
"3488","6802",0,2,3,1,0,1
"3489","6802",2,3,3,1,0,1
"3490","6802",0,1,4,1,0,1
"3491","6802",0,2,4,1,0,1
"3492","6802",1,3,4,1,1,1
"3493","6802",0,1,1,1,0,1
"3494","6802",2,2,1,1,0,1
"3495","6802",0,3,1,1,0,1
"3496","6802",2,1,2,1,0,1
"3497","6802",1,2,2,1,0,1
"3498","6802",1,3,2,1,0,1
"3499","6802",0,1,3,1,0,1
"3500","6802",1,2,3,1,0,1
"3501","6802",0,3,3,1,0,1
"3502","6802",2,1,4,1,0,1
"3503","6802",1,2,4,1,1,1
"3504","6802",2,3,4,1,0,1
"3505","6996",0,1,1,0,0,1
"3506","6996",2,2,1,0,0,1
"3507","6996",0,3,1,0,0,1
"3508","6996",0,1,2,0,0,1
"3509","6996",2,2,2,0,0,1
"3510","6996",2,3,2,0,0,1
"3511","6996",0,1,3,0,0,1
"3512","6996",1,2,3,0,0,1
"3513","6996",1,3,3,0,0,1
"3514","6996",1,1,4,0,1,1
"3515","6996",0,2,4,0,0,1
"3516","6996",1,3,4,0,0,1
"3517","6996",2,1,1,0,0,1
"3518","6996",0,2,1,0,0,1
"3519","6996",0,3,1,0,0,1
"3520","6996",1,1,2,0,0,1
"3521","6996",0,2,2,0,0,1
"3522","6996",2,3,2,0,0,1
"3523","6996",2,1,3,0,0,1
"3524","6996",0,2,3,0,0,1
"3525","6996",0,3,3,0,0,1
"3526","6996",1,1,4,0,1,1
"3527","6996",1,2,4,0,0,1
"3528","6996",2,3,4,0,0,1
"3529","6996",0,1,1,1,0,1
"3530","6996",1,2,1,1,0,1
"3531","6996",0,3,1,1,0,1
"3532","6996",1,1,2,1,0,1
"3533","6996",1,2,2,1,0,1
"3534","6996",2,3,2,1,0,1
"3535","6996",0,1,3,1,0,1
"3536","6996",0,2,3,1,0,1
"3537","6996",2,3,3,1,0,1
"3538","6996",2,1,4,1,0,1
"3539","6996",0,2,4,1,0,1
"3540","6996",1,3,4,1,1,1
"3541","6996",1,1,1,1,0,1
"3542","6996",2,2,1,1,0,1
"3543","6996",2,3,1,1,0,1
"3544","6996",0,1,2,1,0,1
"3545","6996",1,2,2,1,0,1
"3546","6996",0,3,2,1,0,1
"3547","6996",2,1,3,1,0,1
"3548","6996",0,2,3,1,0,1
"3549","6996",0,3,3,1,0,1
"3550","6996",0,1,4,1,0,1
"3551","6996",1,2,4,1,1,1
"3552","6996",0,3,4,1,0,1
"3553","7047",1,1,1,0,0,1
"3554","7047",1,2,1,0,0,1
"3555","7047",1,3,1,0,0,1
"3556","7047",2,1,2,0,0,1
"3557","7047",1,2,2,0,0,1
"3558","7047",1,3,2,0,0,1
"3559","7047",2,1,3,0,0,1
"3560","7047",1,2,3,0,0,1
"3561","7047",1,3,3,0,0,1
"3562","7047",1,1,4,0,0,1
"3563","7047",1,2,4,0,0,1
"3564","7047",1,3,4,0,0,1
"3565","7047",1,1,1,0,0,1
"3566","7047",2,2,1,0,0,1
"3567","7047",1,3,1,0,0,1
"3568","7047",1,1,2,0,0,1
"3569","7047",1,2,2,0,0,1
"3570","7047",1,3,2,0,0,1
"3571","7047",2,1,3,0,0,1
"3572","7047",2,2,3,0,0,1
"3573","7047",1,3,3,0,0,1
"3574","7047",1,1,4,0,0,1
"3575","7047",1,2,4,0,0,1
"3576","7047",1,3,4,0,0,1
"3577","7047",1,1,1,1,0,1
"3578","7047",1,2,1,1,1,1
"3579","7047",1,3,1,1,0,1
"3580","7047",1,1,2,1,0,1
"3581","7047",1,2,2,1,0,1
"3582","7047",1,3,2,1,0,1
"3583","7047",2,1,3,1,0,1
"3584","7047",1,2,3,1,1,1
"3585","7047",1,3,3,1,0,1
"3586","7047",1,1,4,1,0,1
"3587","7047",1,2,4,1,0,1
"3588","7047",1,3,4,1,0,1
"3589","7047",1,1,1,1,0,1
"3590","7047",2,2,1,1,0,1
"3591","7047",1,3,1,1,0,1
"3592","7047",1,1,2,1,0,1
"3593","7047",1,2,2,1,0,1
"3594","7047",1,3,2,1,0,1
"3595","7047",2,1,3,1,0,1
"3596","7047",1,2,3,1,0,1
"3597","7047",1,3,3,1,0,1
"3598","7047",1,1,4,1,0,1
"3599","7047",1,2,4,1,0,1
"3600","7047",2,3,4,1,0,1
"3601","7107",2,1,1,0,0,1
"3602","7107",1,2,1,0,0,1
"3603","7107",1,3,1,0,0,1
"3604","7107",2,1,2,0,0,1
"3605","7107",1,2,2,0,0,1
"3606","7107",1,3,2,0,0,1
"3607","7107",1,1,3,0,0,1
"3608","7107",1,2,3,0,0,1
"3609","7107",1,3,3,0,0,1
"3610","7107",1,1,4,0,0,1
"3611","7107",1,2,4,0,0,1
"3612","7107",2,3,4,0,0,1
"3613","7107",1,1,1,0,1,1
"3614","7107",1,2,1,0,0,1
"3615","7107",1,3,1,0,1,1
"3616","7107",1,1,2,0,0,1
"3617","7107",1,2,2,0,0,1
"3618","7107",1,3,2,0,0,1
"3619","7107",1,1,3,0,0,1
"3620","7107",1,2,3,0,0,1
"3621","7107",1,3,3,0,0,1
"3622","7107",1,1,4,0,0,1
"3623","7107",1,2,4,0,0,1
"3624","7107",1,3,4,0,1,1
"3625","7107",2,1,1,1,0,1
"3626","7107",1,2,1,1,0,1
"3627","7107",2,3,1,1,0,1
"3628","7107",0,1,2,1,0,1
"3629","7107",1,2,2,1,0,1
"3630","7107",0,3,2,1,0,1
"3631","7107",1,1,3,1,0,1
"3632","7107",1,2,3,1,0,1
"3633","7107",1,3,3,1,0,1
"3634","7107",1,1,4,1,0,1
"3635","7107",1,2,4,1,0,1
"3636","7107",2,3,4,1,0,1
"3637","7107",0,1,1,1,0,1
"3638","7107",1,2,1,1,0,1
"3639","7107",0,3,1,1,0,1
"3640","7107",0,1,2,1,0,1
"3641","7107",1,2,2,1,0,1
"3642","7107",0,3,2,1,0,1
"3643","7107",1,1,3,1,0,1
"3644","7107",1,2,3,1,0,1
"3645","7107",1,3,3,1,0,1
"3646","7107",2,1,4,1,0,1
"3647","7107",0,2,4,1,0,1
"3648","7107",1,3,4,1,0,1
"3649","7389",1,1,1,0,0,1
"3650","7389",1,2,1,0,0,1
"3651","7389",1,3,1,0,0,1
"3652","7389",1,1,2,0,0,1
"3653","7389",1,2,2,0,0,1
"3654","7389",1,3,2,0,0,1
"3655","7389",1,1,3,0,0,1
"3656","7389",1,2,3,0,0,1
"3657","7389",1,3,3,0,0,1
"3658","7389",1,1,4,0,0,1
"3659","7389",0,2,4,0,0,1
"3660","7389",1,3,4,0,0,1
"3661","7389",1,1,1,0,1,1
"3662","7389",1,2,1,0,0,1
"3663","7389",1,3,1,0,0,1
"3664","7389",1,1,2,0,1,1
"3665","7389",1,2,2,0,0,1
"3666","7389",1,3,2,0,0,1
"3667","7389",1,1,3,0,0,1
"3668","7389",1,2,3,0,0,1
"3669","7389",1,3,3,0,0,1
"3670","7389",1,1,4,0,1,1
"3671","7389",1,2,4,0,0,1
"3672","7389",1,3,4,0,0,1
"3673","7389",2,1,1,1,0,1
"3674","7389",1,2,1,1,0,1
"3675","7389",1,3,1,1,0,1
"3676","7389",1,1,2,1,0,1
"3677","7389",1,2,2,1,0,1
"3678","7389",1,3,2,1,0,1
"3679","7389",1,1,3,1,0,1
"3680","7389",1,2,3,1,0,1
"3681","7389",1,3,3,1,0,1
"3682","7389",2,1,4,1,0,1
"3683","7389",1,2,4,1,0,1
"3684","7389",1,3,4,1,0,1
"3685","7389",1,1,1,1,0,1
"3686","7389",1,2,1,1,0,1
"3687","7389",2,3,1,1,0,1
"3688","7389",1,1,2,1,0,1
"3689","7389",1,2,2,1,0,1
"3690","7389",1,3,2,1,0,1
"3691","7389",1,1,3,1,0,1
"3692","7389",1,2,3,1,0,1
"3693","7389",1,3,3,1,0,1
"3694","7389",1,1,4,1,0,1
"3695","7389",2,2,4,1,0,1
"3696","7389",1,3,4,1,0,1
"3697","7512",2,1,1,0,0,1
"3698","7512",2,2,1,0,0,1
"3699","7512",2,3,1,0,0,1
"3700","7512",2,1,2,0,0,1
"3701","7512",1,2,2,0,0,1
"3702","7512",2,3,2,0,0,1
"3703","7512",1,1,3,0,0,1
"3704","7512",1,2,3,0,0,1
"3705","7512",1,3,3,0,0,1
"3706","7512",1,1,4,0,0,1
"3707","7512",1,2,4,0,0,1
"3708","7512",1,3,4,0,0,1
"3709","7512",1,1,1,0,0,1
"3710","7512",1,2,1,0,0,1
"3711","7512",1,3,1,0,1,1
"3712","7512",1,1,2,0,0,1
"3713","7512",1,2,2,0,0,1
"3714","7512",1,3,2,0,0,1
"3715","7512",1,1,3,0,1,1
"3716","7512",1,2,3,0,0,1
"3717","7512",1,3,3,0,0,1
"3718","7512",1,1,4,0,0,1
"3719","7512",1,2,4,0,0,1
"3720","7512",1,3,4,0,0,1
"3721","7512",1,1,1,1,0,1
"3722","7512",1,2,1,1,0,1
"3723","7512",2,3,1,1,0,1
"3724","7512",1,1,2,1,0,1
"3725","7512",1,2,2,1,0,1
"3726","7512",1,3,2,1,0,1
"3727","7512",2,1,3,1,0,1
"3728","7512",1,2,3,1,0,1
"3729","7512",1,3,3,1,0,1
"3730","7512",1,1,4,1,0,1
"3731","7512",1,2,4,1,0,1
"3732","7512",1,3,4,1,0,1
"3733","7512",1,1,1,1,0,1
"3734","7512",1,2,1,1,0,1
"3735","7512",1,3,1,1,0,1
"3736","7512",1,1,2,1,0,1
"3737","7512",1,2,2,1,0,1
"3738","7512",1,3,2,1,0,1
"3739","7512",1,1,3,1,0,1
"3740","7512",1,2,3,1,0,1
"3741","7512",1,3,3,1,0,1
"3742","7512",1,1,4,1,0,1
"3743","7512",1,2,4,1,1,1
"3744","7512",1,3,4,1,0,1
"3745","7656",1,1,1,0,0,0
"3746","7656",1,2,1,0,0,0
"3747","7656",1,3,1,0,0,0
"3748","7656",1,1,2,0,0,0
"3749","7656",1,2,2,0,0,0
"3750","7656",1,3,2,0,0,0
"3751","7656",1,1,3,0,0,0
"3752","7656",1,2,3,0,0,0
"3753","7656",1,3,3,0,0,0
"3754","7656",1,1,4,0,0,0
"3755","7656",1,2,4,0,0,0
"3756","7656",1,3,4,0,0,0
"3757","7656",1,1,1,0,0,0
"3758","7656",1,2,1,0,0,0
"3759","7656",1,3,1,0,1,0
"3760","7656",1,1,2,0,0,0
"3761","7656",1,2,2,0,0,0
"3762","7656",1,3,2,0,1,0
"3763","7656",1,1,3,0,0,0
"3764","7656",1,2,3,0,0,0
"3765","7656",1,3,3,0,0,0
"3766","7656",1,1,4,0,0,0
"3767","7656",1,2,4,0,0,0
"3768","7656",1,3,4,0,0,0
"3769","7656",1,1,1,1,0,0
"3770","7656",1,2,1,1,0,0
"3771","7656",2,3,1,1,0,0
"3772","7656",1,1,2,1,0,0
"3773","7656",0,2,2,1,0,0
"3774","7656",2,3,2,1,0,0
"3775","7656",1,1,3,1,0,0
"3776","7656",0,2,3,1,0,0
"3777","7656",1,3,3,1,0,0
"3778","7656",0,1,4,1,0,0
"3779","7656",0,2,4,1,0,0
"3780","7656",0,3,4,1,0,0
"3781","7656",0,1,1,1,0,0
"3782","7656",0,2,1,1,0,0
"3783","7656",0,3,1,1,0,0
"3784","7656",0,1,2,1,0,0
"3785","7656",0,2,2,1,0,0
"3786","7656",0,3,2,1,0,0
"3787","7656",2,1,3,1,0,0
"3788","7656",0,2,3,1,0,0
"3789","7656",0,3,3,1,0,0
"3790","7656",0,1,4,1,0,0
"3791","7656",0,2,4,1,0,0
"3792","7656",0,3,4,1,0,0
"3793","7772",1,1,1,0,0,0
"3794","7772",0,2,1,0,0,0
"3795","7772",1,3,1,0,1,0
"3796","7772",1,1,2,0,0,0
"3797","7772",1,2,2,0,0,0
"3798","7772",2,3,2,0,0,0
"3799","7772",1,1,3,0,0,0
"3800","7772",1,2,3,0,0,0
"3801","7772",1,3,3,0,0,0
"3802","7772",2,1,4,0,0,0
"3803","7772",1,2,4,0,0,0
"3804","7772",1,3,4,0,0,0
"3805","7772",1,1,1,0,0,0
"3806","7772",1,2,1,0,0,0
"3807","7772",1,3,1,0,0,0
"3808","7772",1,1,2,0,0,0
"3809","7772",1,2,2,0,0,0
"3810","7772",1,3,2,0,0,0
"3811","7772",0,1,3,0,0,0
"3812","7772",1,2,3,0,0,0
"3813","7772",1,3,3,0,0,0
"3814","7772",0,1,4,0,0,0
"3815","7772",1,2,4,0,0,0
"3816","7772",0,3,4,0,0,0
"3817","7772",1,1,1,1,0,0
"3818","7772",1,2,1,1,0,0
"3819","7772",1,3,1,1,0,0
"3820","7772",1,1,2,1,0,0
"3821","7772",1,2,2,1,0,0
"3822","7772",1,3,2,1,0,0
"3823","7772",1,1,3,1,0,0
"3824","7772",1,2,3,1,0,0
"3825","7772",1,3,3,1,0,0
"3826","7772",1,1,4,1,0,0
"3827","7772",1,2,4,1,0,0
"3828","7772",1,3,4,1,0,0
"3829","7772",0,1,1,1,0,0
"3830","7772",1,2,1,1,0,0
"3831","7772",0,3,1,1,0,0
"3832","7772",1,1,2,1,0,0
"3833","7772",2,2,2,1,0,0
"3834","7772",1,3,2,1,0,0
"3835","7772",0,1,3,1,0,0
"3836","7772",1,2,3,1,0,0
"3837","7772",1,3,3,1,0,0
"3838","7772",0,1,4,1,0,0
"3839","7772",1,2,4,1,0,0
"3840","7772",1,3,4,1,0,0
"3841","7803",1,1,1,0,0,0
"3842","7803",1,2,1,0,0,0
"3843","7803",0,3,1,0,0,0
"3844","7803",0,1,2,0,0,0
"3845","7803",1,2,2,0,0,0
"3846","7803",1,3,2,0,0,0
"3847","7803",1,1,3,0,0,0
"3848","7803",1,2,3,0,0,0
"3849","7803",1,3,3,0,0,0
"3850","7803",1,1,4,0,0,0
"3851","7803",0,2,4,0,0,0
"3852","7803",1,3,4,0,0,0
"3853","7803",1,1,1,0,0,0
"3854","7803",0,2,1,0,0,0
"3855","7803",0,3,1,0,0,0
"3856","7803",1,1,2,0,0,0
"3857","7803",0,2,2,0,0,0
"3858","7803",1,3,2,0,0,0
"3859","7803",0,1,3,0,0,0
"3860","7803",0,2,3,0,0,0
"3861","7803",1,3,3,0,0,0
"3862","7803",1,1,4,0,0,0
"3863","7803",0,2,4,0,0,0
"3864","7803",0,3,4,0,0,0
"3865","7803",1,1,1,1,1,0
"3866","7803",1,2,1,1,0,0
"3867","7803",1,3,1,1,0,0
"3868","7803",1,1,2,1,0,0
"3869","7803",1,2,2,1,0,0
"3870","7803",0,3,2,1,0,0
"3871","7803",1,1,3,1,0,0
"3872","7803",1,2,3,1,0,0
"3873","7803",0,3,3,1,0,0
"3874","7803",0,1,4,1,0,0
"3875","7803",0,2,4,1,0,0
"3876","7803",1,3,4,1,0,0
"3877","7803",0,1,1,1,0,0
"3878","7803",1,2,1,1,0,0
"3879","7803",1,3,1,1,0,0
"3880","7803",1,1,2,1,0,0
"3881","7803",0,2,2,1,0,0
"3882","7803",1,3,2,1,0,0
"3883","7803",0,1,3,1,0,0
"3884","7803",1,2,3,1,0,0
"3885","7803",0,3,3,1,0,0
"3886","7803",0,1,4,1,0,0
"3887","7803",0,2,4,1,0,0
"3888","7803",1,3,4,1,0,0
"3889","7875",1,1,1,0,0,1
"3890","7875",1,2,1,0,0,1
"3891","7875",1,3,1,0,0,1
"3892","7875",1,1,2,0,0,1
"3893","7875",1,2,2,0,0,1
"3894","7875",1,3,2,0,0,1
"3895","7875",1,1,3,0,0,1
"3896","7875",1,2,3,0,0,1
"3897","7875",1,3,3,0,0,1
"3898","7875",1,1,4,0,0,1
"3899","7875",1,2,4,0,0,1
"3900","7875",1,3,4,0,0,1
"3901","7875",1,1,1,0,1,1
"3902","7875",1,2,1,0,0,1
"3903","7875",1,3,1,0,0,1
"3904","7875",1,1,2,0,0,1
"3905","7875",1,2,2,0,0,1
"3906","7875",1,3,2,0,0,1
"3907","7875",1,1,3,0,1,1
"3908","7875",1,2,3,0,0,1
"3909","7875",1,3,3,0,0,1
"3910","7875",1,1,4,0,0,1
"3911","7875",1,2,4,0,0,1
"3912","7875",1,3,4,0,1,1
"3913","7875",2,1,1,1,0,1
"3914","7875",1,2,1,1,0,1
"3915","7875",1,3,1,1,0,1
"3916","7875",1,1,2,1,0,1
"3917","7875",1,2,2,1,0,1
"3918","7875",1,3,2,1,0,1
"3919","7875",2,1,3,1,0,1
"3920","7875",1,2,3,1,0,1
"3921","7875",1,3,3,1,0,1
"3922","7875",1,1,4,1,0,1
"3923","7875",1,2,4,1,0,1
"3924","7875",2,3,4,1,0,1
"3925","7875",1,1,1,1,0,1
"3926","7875",1,2,1,1,0,1
"3927","7875",1,3,1,1,0,1
"3928","7875",1,1,2,1,0,1
"3929","7875",1,2,2,1,0,1
"3930","7875",1,3,2,1,0,1
"3931","7875",1,1,3,1,0,1
"3932","7875",1,2,3,1,0,1
"3933","7875",1,3,3,1,0,1
"3934","7875",1,1,4,1,0,1
"3935","7875",2,2,4,1,0,1
"3936","7875",1,3,4,1,0,1
"3937","7927",1,1,1,0,0,0
"3938","7927",1,2,1,0,0,0
"3939","7927",1,3,1,0,0,0
"3940","7927",1,1,2,0,0,0
"3941","7927",1,2,2,0,0,0
"3942","7927",1,3,2,0,0,0
"3943","7927",1,1,3,0,0,0
"3944","7927",1,2,3,0,0,0
"3945","7927",1,3,3,0,0,0
"3946","7927",1,1,4,0,0,0
"3947","7927",1,2,4,0,0,0
"3948","7927",1,3,4,0,0,0
"3949","7927",1,1,1,0,0,0
"3950","7927",1,2,1,0,0,0
"3951","7927",1,3,1,0,0,0
"3952","7927",1,1,2,0,0,0
"3953","7927",1,2,2,0,0,0
"3954","7927",1,3,2,0,0,0
"3955","7927",1,1,3,0,0,0
"3956","7927",2,2,3,0,0,0
"3957","7927",1,3,3,0,0,0
"3958","7927",1,1,4,0,1,0
"3959","7927",1,2,4,0,0,0
"3960","7927",1,3,4,0,0,0
"3961","7927",1,1,1,1,0,0
