"","ID_check","trail","Choise","effort","reward","condition","GRUPO"
"3727","0548",35,1,4,2,0,0
"3728","0548",36,1,4,3,0,0
"3729","0548",38,1,1,2,1,0
"3730","0548",39,1,1,3,1,0
"3731","0548",40,1,2,1,1,0
"3732","0548",41,1,2,2,1,0
"3733","0548",42,1,2,3,1,0
"3734","0548",43,1,3,1,1,0
"3735","0548",44,1,3,2,1,0
"3736","0548",45,1,3,3,1,0
"3737","0548",46,1,4,1,1,0
"3738","0548",47,1,4,2,1,0
"3739","0548",48,1,4,3,1,0
"3740","9350",1,1,1,1,0,0
"3741","9350",2,1,1,2,0,0
"3742","9350",3,1,1,3,0,0
"3743","9350",4,1,2,1,0,0
"3744","9350",5,1,2,2,0,0
"3745","9350",6,1,2,3,0,0
"3746","9350",7,1,3,1,0,0
"3747","9350",8,1,3,2,0,0
"3748","9350",9,1,3,3,0,0
"3749","9350",10,1,4,1,0,0
"3750","9350",11,1,4,2,0,0
"3751","9350",12,1,4,3,0,0
"3752","9350",13,1,1,1,1,0
"3753","9350",14,1,1,2,1,0
"3754","9350",15,1,1,3,1,0
"3755","9350",16,1,2,1,1,0
"3756","9350",17,1,2,2,1,0
"3757","9350",18,1,2,3,1,0
"3758","9350",19,1,3,1,1,0
"3759","9350",20,1,3,2,1,0
"3760","9350",21,1,3,3,1,0
"3761","9350",22,1,4,1,1,0
"3762","9350",23,1,4,2,1,0
"3763","9350",24,1,4,3,1,0
"3764","9350",25,1,1,1,0,0
"3765","9350",26,1,1,2,0,0
"3766","9350",27,1,1,3,0,0
"3767","9350",28,1,2,1,0,0
"3768","9350",29,1,2,2,0,0
"3769","9350",30,1,2,3,0,0
"3770","9350",31,1,3,1,0,0
"3771","9350",32,1,3,2,0,0
"3772","9350",33,1,3,3,0,0
"3773","9350",34,1,4,1,0,0
"3774","9350",35,1,4,2,0,0
"3775","9350",36,1,4,3,0,0
"3776","9350",37,1,1,1,1,0
"3777","9350",38,1,1,2,1,0
"3778","9350",39,1,1,3,1,0
"3779","9350",40,1,2,1,1,0
"3780","9350",41,1,2,2,1,0
"3781","9350",42,1,2,3,1,0
"3782","9350",43,1,3,1,1,0
"3783","9350",44,1,3,2,1,0
"3784","9350",45,1,3,3,1,0
"3785","9350",46,1,4,1,1,0
"3786","9350",47,1,4,2,1,0
"3787","9350",48,1,4,3,1,0
"3788","2899",1,1,1,1,0,0
"3789","2899",2,1,1,2,0,0
"3790","2899",3,1,1,3,0,0
"3791","2899",4,1,2,1,0,0
"3792","2899",5,1,2,2,0,0
"3793","2899",6,1,2,3,0,0
"3794","2899",7,1,3,1,0,0
"3795","2899",9,1,3,3,0,0
"3796","2899",11,1,4,2,0,0
"3797","2899",12,1,4,3,0,0
"3798","2899",14,1,1,2,1,0
"3799","2899",15,0,1,3,1,0
"3800","2899",16,1,2,1,1,0
"3801","2899",17,1,2,2,1,0
"3802","2899",18,1,2,3,1,0
"3803","2899",20,0,3,2,1,0
"3804","2899",23,1,4,2,1,0
"3805","2899",24,1,4,3,1,0
"3806","2899",25,1,1,1,0,0
"3807","2899",26,1,1,2,0,0
"3808","2899",27,1,1,3,0,0
"3809","2899",28,1,2,1,0,0
"3810","2899",29,1,2,2,0,0
"3811","2899",30,1,2,3,0,0
"3812","2899",31,1,3,1,0,0
"3813","2899",32,1,3,2,0,0
"3814","2899",33,1,3,3,0,0
"3815","2899",34,1,4,1,0,0
"3816","2899",35,1,4,2,0,0
"3817","2899",36,1,4,3,0,0
"3818","2899",37,1,1,1,1,0
"3819","2899",38,0,1,2,1,0
"3820","2899",39,0,1,3,1,0
"3821","2899",40,0,2,1,1,0
"3822","2899",41,0,2,2,1,0
"3823","2899",42,1,2,3,1,0
"3824","2899",43,1,3,1,1,0
"3825","2899",44,0,3,2,1,0
"3826","2899",45,0,3,3,1,0
"3827","2899",46,0,4,1,1,0
"3828","2899",47,1,4,2,1,0
"3829","6055",1,1,1,1,0,0
"3830","6055",2,1,1,2,0,0
"3831","6055",3,1,1,3,0,0
"3832","6055",4,1,2,1,0,0
"3833","6055",5,1,2,2,0,0
"3834","6055",6,1,2,3,0,0
"3835","6055",7,1,3,1,0,0
"3836","6055",8,1,3,2,0,0
"3837","6055",9,1,3,3,0,0
"3838","6055",10,1,4,1,0,0
"3839","6055",11,0,4,2,0,0
"3840","6055",12,1,4,3,0,0
"3841","6055",13,1,1,1,1,0
"3842","6055",14,1,1,2,1,0
"3843","6055",15,1,1,3,1,0
"3844","6055",17,1,2,2,1,0
"3845","6055",18,1,2,3,1,0
"3846","6055",19,1,3,1,1,0
"3847","6055",20,1,3,2,1,0
"3848","6055",21,0,3,3,1,0
"3849","6055",22,1,4,1,1,0
"3850","6055",23,1,4,2,1,0
"3851","6055",24,1,4,3,1,0
"3852","6055",25,1,1,1,0,0
"3853","6055",26,1,1,2,0,0
"3854","6055",27,1,1,3,0,0
"3855","6055",28,1,2,1,0,0
"3856","6055",29,1,2,2,0,0
"3857","6055",30,1,2,3,0,0
"3858","6055",31,1,3,1,0,0
"3859","6055",32,1,3,2,0,0
"3860","6055",33,1,3,3,0,0
"3861","6055",34,1,4,1,0,0
"3862","6055",35,1,4,2,0,0
"3863","6055",36,1,4,3,0,0
"3864","6055",37,1,1,1,1,0
"3865","6055",38,1,1,2,1,0
"3866","6055",39,1,1,3,1,0
"3867","6055",40,1,2,1,1,0
"3868","6055",41,0,2,2,1,0
"3869","6055",42,1,2,3,1,0
"3870","6055",43,1,3,1,1,0
"3871","6055",44,1,3,2,1,0
"3872","6055",45,1,3,3,1,0
"3873","6055",46,1,4,1,1,0
"3874","6055",47,1,4,2,1,0
"3875","6055",48,1,4,3,1,0
"3876","1083",1,1,1,1,0,1
"3877","1083",2,1,1,2,0,1
"3878","1083",3,1,1,3,0,1
"3879","1083",4,1,2,1,0,1
"3880","1083",5,1,2,2,0,1
"3881","1083",6,1,2,3,0,1
"3882","1083",7,0,3,1,0,1
"3883","1083",8,0,3,2,0,1
"3884","1083",9,1,3,3,0,1
"3885","1083",10,1,4,1,0,1
"3886","1083",11,0,4,2,0,1
"3887","1083",12,1,4,3,0,1
"3888","1083",13,1,1,1,1,1
"3889","1083",14,1,1,2,1,1
"3890","1083",15,1,1,3,1,1
"3891","1083",16,1,2,1,1,1
"3892","1083",17,1,2,2,1,1
"3893","1083",18,1,2,3,1,1
"3894","1083",19,1,3,1,1,1
"3895","1083",21,0,3,3,1,1
"3896","1083",23,0,4,2,1,1
"3897","1083",24,0,4,3,1,1
"3898","1083",25,1,1,1,0,1
"3899","1083",26,1,1,2,0,1
"3900","1083",27,1,1,3,0,1
"3901","1083",28,1,2,1,0,1
"3902","1083",29,1,2,2,0,1
"3903","1083",30,1,2,3,0,1
"3904","1083",31,1,3,1,0,1
"3905","1083",32,1,3,2,0,1
"3906","1083",33,1,3,3,0,1
"3907","1083",34,0,4,1,0,1
"3908","1083",35,0,4,2,0,1
"3909","1083",36,0,4,3,0,1
"3910","1083",37,1,1,1,1,1
"3911","1083",38,1,1,2,1,1
"3912","1083",39,1,1,3,1,1
"3913","1083",40,1,2,1,1,1
"3914","1083",41,1,2,2,1,1
"3915","1083",42,1,2,3,1,1
"3916","1083",43,1,3,1,1,1
"3917","1083",44,1,3,2,1,1
"3918","1083",45,1,3,3,1,1
"3919","1083",46,0,4,1,1,1
"3920","1083",47,0,4,2,1,1
"3921","1083",48,0,4,3,1,1
"3922","3965",1,1,1,1,0,0
"3923","3965",2,1,1,2,0,0
"3924","3965",3,1,1,3,0,0
"3925","3965",4,1,2,1,0,0
"3926","3965",5,1,2,2,0,0
"3927","3965",6,1,2,3,0,0
"3928","3965",7,1,3,1,0,0
"3929","3965",8,1,3,2,0,0
"3930","3965",9,1,3,3,0,0
"3931","3965",11,1,4,2,0,0
"3932","3965",12,0,4,3,0,0
"3933","3965",13,1,1,1,1,0
"3934","3965",14,1,1,2,1,0
"3935","3965",15,1,1,3,1,0
"3936","3965",16,1,2,1,1,0
"3937","3965",17,0,2,2,1,0
"3938","3965",18,0,2,3,1,0
"3939","3965",19,1,3,1,1,0
"3940","3965",20,1,3,2,1,0
"3941","3965",21,1,3,3,1,0
"3942","3965",22,1,4,1,1,0
"3943","3965",23,1,4,2,1,0
"3944","3965",24,1,4,3,1,0
"3945","3965",25,1,1,1,0,0
"3946","3965",26,1,1,2,0,0
"3947","3965",27,1,1,3,0,0
"3948","3965",28,1,2,1,0,0
"3949","3965",29,1,2,2,0,0
"3950","3965",30,1,2,3,0,0
"3951","3965",31,1,3,1,0,0
"3952","3965",32,1,3,2,0,0
"3953","3965",33,1,3,3,0,0
"3954","3965",34,1,4,1,0,0
"3955","3965",35,1,4,2,0,0
"3956","3965",36,1,4,3,0,0
"3957","3965",37,0,1,1,1,0
"3958","3965",38,0,1,2,1,0
"3959","3965",39,1,1,3,1,0
"3960","3965",40,0,2,1,1,0
"3961","3965",41,0,2,2,1,0
"3962","3965",42,0,2,3,1,0
"3963","3965",43,0,3,1,1,0
"3964","3965",44,0,3,2,1,0
"3965","3965",45,1,3,3,1,0
"3966","3965",46,0,4,1,1,0
"3967","3965",47,1,4,2,1,0
"3968","3965",48,0,4,3,1,0
