sub,decision,reward,effort,agent,Interoception
110,1,6,3,2,-0.054443787
110,0,2,2,2,-0.054443787
110,0,2,6,2,-0.054443787
110,1,5,2,1,-0.054443787
110,1,5,5,2,-0.054443787
110,1,6,2,1,-0.054443787
110,1,6,4,2,-0.054443787
110,1,6,5,1,-0.054443787
110,1,4,2,2,-0.054443787
110,0,3,6,2,-0.054443787
110,1,4,3,2,-0.054443787
110,1,3,2,1,-0.054443787
110,0,2,5,2,-0.054443787
110,1,3,2,2,-0.054443787
110,1,6,2,2,-0.054443787
110,1,5,3,1,-0.054443787
110,0,3,3,2,-0.054443787
110,1,6,3,2,-0.054443787
110,1,4,2,1,-0.054443787
110,0,2,2,1,-0.054443787
110,0,2,5,1,-0.054443787
110,0,4,6,1,-0.054443787
110,1,4,2,2,-0.054443787
110,1,4,4,1,-0.054443787
110,1,6,4,2,-0.054443787
110,1,6,4,2,-0.054443787
110,1,5,5,1,-0.054443787
110,0,3,5,1,-0.054443787
110,0,6,6,2,-0.054443787
110,0,3,5,1,-0.054443787
110,1,5,3,1,-0.054443787
110,0,2,6,1,-0.054443787
110,1,4,4,2,-0.054443787
110,1,4,3,1,-0.054443787
110,1,5,2,2,-0.054443787
110,1,4,3,2,-0.054443787
110,0,3,3,1,-0.054443787
110,1,5,3,1,-0.054443787
110,0,2,3,2,-0.054443787
110,1,4,3,1,-0.054443787
110,0,2,4,1,-0.054443787
110,1,6,4,1,-0.054443787
110,0,3,4,1,-0.054443787
110,0,4,6,1,-0.054443787
110,1,6,5,2,-0.054443787
110,1,4,5,1,-0.054443787
112,0,4,6,2,-0.079425088
112,1,2,4,1,-0.079425088
112,0,6,2,2,-0.079425088
112,1,4,4,1,-0.079425088
112,0,6,2,2,-0.079425088
112,1,3,5,1,-0.079425088
112,0,3,2,2,-0.079425088
112,0,4,5,2,-0.079425088
112,0,5,5,2,-0.079425088
112,0,4,6,2,-0.079425088
112,1,6,3,1,-0.079425088
112,0,3,5,2,-0.079425088
112,1,5,6,1,-0.079425088
112,1,6,3,1,-0.079425088
112,1,5,6,1,-0.079425088
112,0,5,4,2,-0.079425088
112,1,5,2,1,-0.079425088
112,1,5,6,1,-0.079425088
112,1,3,3,1,-0.079425088
112,0,3,6,2,-0.079425088
112,0,3,4,2,-0.079425088
112,0,5,6,2,-0.079425088
112,1,4,2,1,-0.079425088
112,0,4,2,2,-0.079425088
112,0,3,4,2,-0.079425088
112,1,5,4,1,-0.079425088
112,0,2,4,2,-0.079425088
112,1,3,4,1,-0.079425088
112,0,2,3,2,-0.079425088
112,1,6,4,1,-0.079425088
112,0,5,2,2,-0.079425088
112,1,2,6,1,-0.079425088
112,1,4,4,1,-0.079425088
112,0,4,5,2,-0.079425088
112,1,6,5,1,-0.079425088
112,1,5,4,1,-0.079425088
112,1,6,6,1,-0.079425088
112,1,2,5,1,-0.079425088
112,0,5,3,2,-0.079425088
112,1,3,6,1,-0.079425088
112,0,3,4,2,-0.079425088
112,0,4,5,2,-0.079425088
112,1,6,6,1,-0.079425088
112,1,2,6,1,-0.079425088
112,1,6,3,1,-0.079425088
112,1,6,2,1,-0.079425088
112,0,6,6,2,-0.079425088
112,1,3,3,1,-0.079425088
112,0,5,3,2,-0.079425088
112,0,4,4,2,-0.079425088
112,0,3,3,2,-0.079425088
112,1,3,2,1,-0.079425088
112,1,2,3,1,-0.079425088
112,1,6,2,1,-0.079425088
112,1,5,5,1,-0.079425088
112,0,2,4,2,-0.079425088
112,1,3,6,1,-0.079425088
112,0,5,5,2,-0.079425088
112,1,4,6,1,-0.079425088
112,0,2,4,2,-0.079425088
112,0,2,5,2,-0.079425088
112,0,5,3,2,-0.079425088
112,0,4,4,2,-0.079425088
112,0,3,3,2,-0.079425088
112,1,6,4,1,-0.079425088
112,0,6,5,2,-0.079425088
112,1,2,2,1,-0.079425088
112,0,5,6,2,-0.079425088
112,0,5,4,2,-0.079425088
112,1,3,6,1,-0.079425088
112,0,5,2,2,-0.079425088
112,0,4,3,2,-0.079425088
112,0,6,3,2,-0.079425088
112,0,2,2,2,-0.079425088
112,0,4,6,2,-0.079425088
112,1,2,5,1,-0.079425088
112,1,5,2,1,-0.079425088
112,1,3,2,1,-0.079425088
112,1,6,6,1,-0.079425088
112,0,2,5,2,-0.079425088
112,1,2,3,1,-0.079425088
112,0,2,6,2,-0.079425088
112,1,4,5,1,-0.079425088
112,1,4,3,1,-0.079425088
112,0,5,4,2,-0.079425088
112,1,4,5,1,-0.079425088
112,0,3,6,2,-0.079425088
112,0,3,2,2,-0.079425088
112,1,5,4,1,-0.079425088
112,1,2,3,1,-0.079425088
112,1,6,5,1,-0.079425088
112,0,3,5,2,-0.079425088
112,0,5,6,2,-0.079425088
112,1,5,5,1,-0.079425088
112,1,2,4,1,-0.079425088
112,0,6,6,2,-0.079425088
112,1,4,2,1,-0.079425088
112,0,2,3,2,-0.079425088
112,0,3,5,2,-0.079425088
112,0,2,2,2,-0.079425088
112,0,2,6,2,-0.079425088
112,0,6,5,2,-0.079425088
112,1,3,4,1,-0.079425088
112,0,6,3,2,-0.079425088
112,0,2,2,2,-0.079425088
112,0,2,6,2,-0.079425088
112,1,5,2,1,-0.079425088
112,0,5,5,2,-0.079425088
112,1,6,2,1,-0.079425088
112,0,6,4,2,-0.079425088
112,1,6,5,1,-0.079425088
112,0,4,2,2,-0.079425088
112,0,3,6,2,-0.079425088
112,0,4,3,2,-0.079425088
112,1,3,2,1,-0.079425088
112,0,2,5,2,-0.079425088
112,0,3,2,2,-0.079425088
112,0,6,2,2,-0.079425088
112,1,5,3,1,-0.079425088
112,0,3,3,2,-0.079425088
112,1,4,2,1,-0.079425088
112,1,2,2,1,-0.079425088
112,1,2,5,1,-0.079425088
112,1,4,6,1,-0.079425088
112,0,4,2,2,-0.079425088
112,1,2,2,1,-0.079425088
112,1,4,4,1,-0.079425088
112,0,6,4,2,-0.079425088
112,0,6,4,2,-0.079425088
112,1,5,5,1,-0.079425088
112,1,3,5,1,-0.079425088
112,0,6,6,2,-0.079425088
112,1,3,5,1,-0.079425088
112,1,5,3,1,-0.079425088
112,1,2,6,1,-0.079425088
112,0,4,4,2,-0.079425088
112,1,4,3,1,-0.079425088
112,0,5,2,2,-0.079425088
112,0,4,3,2,-0.079425088
112,1,3,3,1,-0.079425088
112,1,5,3,1,-0.079425088
112,0,2,3,2,-0.079425088
112,1,4,3,1,-0.079425088
112,1,2,4,1,-0.079425088
112,1,6,4,1,-0.079425088
112,1,3,4,1,-0.079425088
112,1,4,6,1,-0.079425088
112,0,6,5,2,-0.079425088
112,1,4,5,1,-0.079425088
113,0,2,4,1,-0.034555082
113,1,6,2,2,-0.034555082
113,1,4,4,1,-0.034555082
113,1,6,2,2,-0.034555082
113,0,3,5,1,-0.034555082
113,1,3,2,2,-0.034555082
113,1,5,5,2,-0.034555082
113,0,4,6,2,-0.034555082
113,1,6,3,1,-0.034555082
113,0,3,5,2,-0.034555082
113,1,5,6,1,-0.034555082
113,1,6,3,1,-0.034555082
113,1,5,6,1,-0.034555082
113,1,5,4,2,-0.034555082
113,1,5,2,1,-0.034555082
113,1,5,6,1,-0.034555082
113,1,3,3,1,-0.034555082
113,0,3,6,2,-0.034555082
113,0,3,4,2,-0.034555082
113,1,5,6,2,-0.034555082
113,1,4,2,1,-0.034555082
113,1,4,2,2,-0.034555082
113,1,3,4,2,-0.034555082
113,1,5,4,1,-0.034555082
113,0,2,4,2,-0.034555082
113,1,3,4,1,-0.034555082
113,1,2,3,2,-0.034555082
113,1,6,4,1,-0.034555082
113,1,5,2,2,-0.034555082
113,0,2,6,1,-0.034555082
113,1,4,4,1,-0.034555082
113,1,4,5,2,-0.034555082
113,1,6,5,1,-0.034555082
113,1,5,4,1,-0.034555082
113,1,6,6,1,-0.034555082
113,0,2,5,1,-0.034555082
113,1,5,3,2,-0.034555082
113,0,3,6,1,-0.034555082
113,1,3,4,2,-0.034555082
113,0,4,5,2,-0.034555082
113,1,6,6,1,-0.034555082
113,0,2,6,1,-0.034555082
113,1,6,3,1,-0.034555082
113,1,6,2,1,-0.034555082
113,1,6,6,2,-0.034555082
113,1,3,3,1,-0.034555082
113,1,5,3,2,-0.034555082
113,1,4,4,2,-0.034555082
113,1,3,3,2,-0.034555082
113,1,3,2,1,-0.034555082
113,0,2,3,1,-0.034555082
113,1,6,2,1,-0.034555082
113,1,5,5,1,-0.034555082
113,0,2,4,2,-0.034555082
113,0,3,6,1,-0.034555082
113,0,5,5,2,-0.034555082
113,1,4,6,1,-0.034555082
113,0,2,4,2,-0.034555082
113,0,2,5,2,-0.034555082
113,1,5,3,2,-0.034555082
113,1,4,4,2,-0.034555082
113,1,3,3,2,-0.034555082
113,1,6,4,1,-0.034555082
113,1,6,5,2,-0.034555082
113,1,2,2,1,-0.034555082
113,1,5,6,2,-0.034555082
113,1,5,4,2,-0.034555082
113,1,3,6,1,-0.034555082
113,1,5,2,2,-0.034555082
113,1,4,3,2,-0.034555082
113,1,6,3,2,-0.034555082
113,1,2,2,2,-0.034555082
113,0,4,6,2,-0.034555082
113,0,2,5,1,-0.034555082
113,1,5,2,1,-0.034555082
113,1,3,2,1,-0.034555082
113,1,6,6,1,-0.034555082
113,0,2,5,2,-0.034555082
113,1,2,3,1,-0.034555082
113,0,2,6,2,-0.034555082
113,1,4,5,1,-0.034555082
113,1,4,3,1,-0.034555082
113,1,5,4,2,-0.034555082
113,1,4,5,1,-0.034555082
113,0,3,6,2,-0.034555082
113,1,3,2,2,-0.034555082
113,1,5,4,1,-0.034555082
113,0,2,3,1,-0.034555082
113,1,6,5,1,-0.034555082
113,1,3,5,2,-0.034555082
113,1,5,6,2,-0.034555082
113,1,5,5,1,-0.034555082
113,0,2,4,1,-0.034555082
113,1,6,6,2,-0.034555082
113,1,4,2,1,-0.034555082
113,0,2,3,2,-0.034555082
113,1,3,5,2,-0.034555082
113,1,2,2,2,-0.034555082
113,0,2,6,2,-0.034555082
113,1,6,5,2,-0.034555082
113,1,3,4,1,-0.034555082
113,1,6,3,2,-0.034555082
113,0,2,2,2,-0.034555082
113,0,2,6,2,-0.034555082
113,1,5,2,1,-0.034555082
113,1,5,5,2,-0.034555082
113,1,6,2,1,-0.034555082
113,1,6,4,2,-0.034555082
113,1,6,5,1,-0.034555082
113,1,4,2,2,-0.034555082
113,0,3,6,2,-0.034555082
113,1,4,3,2,-0.034555082
113,1,3,2,1,-0.034555082
113,0,2,5,2,-0.034555082
113,1,3,2,2,-0.034555082
113,1,6,2,2,-0.034555082
113,1,5,3,1,-0.034555082
113,1,3,3,2,-0.034555082
113,1,6,3,2,-0.034555082
113,1,4,2,1,-0.034555082
113,0,2,2,1,-0.034555082
113,0,2,5,1,-0.034555082
113,1,4,6,1,-0.034555082
113,1,4,2,2,-0.034555082
113,1,2,2,1,-0.034555082
113,1,4,4,1,-0.034555082
113,1,6,4,2,-0.034555082
113,1,6,4,2,-0.034555082
113,1,5,5,1,-0.034555082
113,1,3,5,1,-0.034555082
113,1,6,6,2,-0.034555082
113,1,3,5,1,-0.034555082
113,1,5,3,1,-0.034555082
113,0,2,6,1,-0.034555082
113,1,4,4,2,-0.034555082
113,1,4,3,1,-0.034555082
113,1,5,2,2,-0.034555082
113,1,4,3,2,-0.034555082
113,1,3,3,1,-0.034555082
113,1,5,3,1,-0.034555082
113,0,2,3,2,-0.034555082
113,1,4,3,1,-0.034555082
113,0,2,4,1,-0.034555082
113,1,6,4,1,-0.034555082
113,1,3,4,1,-0.034555082
113,1,4,6,1,-0.034555082
113,1,6,5,2,-0.034555082
113,1,4,5,1,-0.034555082
114,1,4,6,2,-0.011140309
114,1,2,4,1,-0.011140309
114,1,6,2,2,-0.011140309
114,1,4,4,1,-0.011140309
114,1,6,2,2,-0.011140309
114,1,3,5,1,-0.011140309
114,1,3,2,2,-0.011140309
114,1,4,5,2,-0.011140309
114,1,5,5,2,-0.011140309
114,1,4,6,2,-0.011140309
114,1,6,3,1,-0.011140309
114,1,3,5,2,-0.011140309
114,1,5,6,1,-0.011140309
114,1,6,3,1,-0.011140309
114,1,5,6,1,-0.011140309
114,1,5,4,2,-0.011140309
114,1,5,2,1,-0.011140309
114,1,5,6,1,-0.011140309
114,1,3,3,1,-0.011140309
114,0,3,6,2,-0.011140309
114,1,3,4,2,-0.011140309
114,1,5,6,2,-0.011140309
114,1,4,2,1,-0.011140309
114,1,4,2,2,-0.011140309
114,1,3,4,2,-0.011140309
114,1,5,4,1,-0.011140309
114,1,3,4,1,-0.011140309
114,1,2,3,2,-0.011140309
114,1,6,4,1,-0.011140309
114,1,5,2,2,-0.011140309
114,0,2,6,1,-0.011140309
114,1,4,4,1,-0.011140309
114,1,4,5,2,-0.011140309
114,1,6,5,1,-0.011140309
114,1,5,4,1,-0.011140309
114,1,6,6,1,-0.011140309
114,1,2,5,1,-0.011140309
114,1,5,3,2,-0.011140309
114,0,3,6,1,-0.011140309
114,1,3,4,2,-0.011140309
114,1,4,5,2,-0.011140309
114,1,6,6,1,-0.011140309
114,1,2,6,1,-0.011140309
114,1,6,3,1,-0.011140309
114,1,6,2,1,-0.011140309
114,1,6,6,2,-0.011140309
114,1,3,3,1,-0.011140309
114,1,5,3,2,-0.011140309
114,1,4,4,2,-0.011140309
114,1,3,3,2,-0.011140309
114,1,3,2,1,-0.011140309
114,1,2,3,1,-0.011140309
114,1,6,2,1,-0.011140309
114,1,5,5,1,-0.011140309
114,1,2,4,2,-0.011140309
114,1,3,6,1,-0.011140309
114,1,5,5,2,-0.011140309
114,1,4,6,1,-0.011140309
114,1,2,4,2,-0.011140309
114,1,2,5,2,-0.011140309
114,1,5,3,2,-0.011140309
114,1,4,4,2,-0.011140309
114,1,3,3,2,-0.011140309
114,1,6,4,1,-0.011140309
114,1,6,5,2,-0.011140309
114,1,2,2,1,-0.011140309
114,1,5,6,2,-0.011140309
114,1,5,4,2,-0.011140309
114,1,3,6,1,-0.011140309
114,1,5,2,2,-0.011140309
114,1,4,3,2,-0.011140309
114,1,6,3,2,-0.011140309
114,1,2,2,2,-0.011140309
114,1,4,6,2,-0.011140309
114,1,2,5,1,-0.011140309
114,1,5,2,1,-0.011140309
114,1,3,2,1,-0.011140309
114,1,6,6,1,-0.011140309
114,0,2,5,2,-0.011140309
114,1,2,3,1,-0.011140309
114,0,2,6,2,-0.011140309
114,1,4,5,1,-0.011140309
114,1,4,3,1,-0.011140309
114,1,5,4,2,-0.011140309
114,1,4,5,1,-0.011140309
114,1,3,6,2,-0.011140309
114,1,3,2,2,-0.011140309
114,1,5,4,1,-0.011140309
114,1,2,3,1,-0.011140309
114,1,6,5,1,-0.011140309
114,1,3,5,2,-0.011140309
114,1,5,6,2,-0.011140309
114,1,5,5,1,-0.011140309
114,1,2,4,1,-0.011140309
114,1,6,6,2,-0.011140309
114,1,4,2,1,-0.011140309
114,1,2,3,2,-0.011140309
114,1,3,5,2,-0.011140309
114,1,2,2,2,-0.011140309
114,1,2,6,2,-0.011140309
114,1,6,5,2,-0.011140309
114,1,3,4,1,-0.011140309
114,1,6,3,2,-0.011140309
114,1,2,2,2,-0.011140309
114,0,2,6,2,-0.011140309
114,1,5,2,1,-0.011140309
114,1,5,5,2,-0.011140309
114,1,6,2,1,-0.011140309
114,1,6,4,2,-0.011140309
114,1,6,5,1,-0.011140309
114,1,4,2,2,-0.011140309
114,1,3,6,2,-0.011140309
114,1,4,3,2,-0.011140309
114,1,3,2,1,-0.011140309
114,1,2,5,2,-0.011140309
114,1,3,2,2,-0.011140309
114,1,6,2,2,-0.011140309
114,1,5,3,1,-0.011140309
114,1,3,3,2,-0.011140309
114,1,6,3,2,-0.011140309
114,1,4,2,1,-0.011140309
114,1,2,2,1,-0.011140309
114,0,2,5,1,-0.011140309
114,1,4,6,1,-0.011140309
114,1,4,2,2,-0.011140309
114,1,2,2,1,-0.011140309
114,1,4,4,1,-0.011140309
114,1,6,4,2,-0.011140309
114,1,6,4,2,-0.011140309
114,1,5,5,1,-0.011140309
114,1,3,5,1,-0.011140309
114,1,6,6,2,-0.011140309
114,1,3,5,1,-0.011140309
114,1,5,3,1,-0.011140309
114,0,2,6,1,-0.011140309
114,1,4,4,2,-0.011140309
114,1,4,3,1,-0.011140309
114,1,5,2,2,-0.011140309
114,1,4,3,2,-0.011140309
114,1,3,3,1,-0.011140309
114,1,5,3,1,-0.011140309
114,1,2,3,2,-0.011140309
114,1,4,3,1,-0.011140309
114,1,2,4,1,-0.011140309
114,1,6,4,1,-0.011140309
114,1,3,4,1,-0.011140309
114,1,4,6,1,-0.011140309
114,1,6,5,2,-0.011140309
114,1,4,5,1,-0.011140309
116,0,4,6,2,-0.085172235
116,1,2,4,1,-0.085172235
116,0,6,2,2,-0.085172235
116,1,4,4,1,-0.085172235
116,0,6,2,2,-0.085172235
116,1,3,5,1,-0.085172235
116,0,3,2,2,-0.085172235
116,0,4,5,2,-0.085172235
116,0,5,5,2,-0.085172235
116,0,4,6,2,-0.085172235
116,1,6,3,1,-0.085172235
116,0,3,5,2,-0.085172235
116,0,5,6,1,-0.085172235
116,1,6,3,1,-0.085172235
116,1,5,6,1,-0.085172235
116,0,5,4,2,-0.085172235
116,1,5,2,1,-0.085172235
116,1,5,6,1,-0.085172235
116,1,3,3,1,-0.085172235
116,0,3,6,2,-0.085172235
116,0,3,4,2,-0.085172235
116,0,5,6,2,-0.085172235
116,1,4,2,1,-0.085172235
116,0,4,2,2,-0.085172235
116,0,3,4,2,-0.085172235
116,1,5,4,1,-0.085172235
116,0,2,4,2,-0.085172235
116,1,3,4,1,-0.085172235
116,0,2,3,2,-0.085172235
116,1,6,4,1,-0.085172235
116,0,5,2,2,-0.085172235
116,0,2,6,1,-0.085172235
116,1,4,4,1,-0.085172235
116,0,4,5,2,-0.085172235
116,1,6,5,1,-0.085172235
116,1,5,4,1,-0.085172235
116,1,6,6,1,-0.085172235
116,1,2,5,1,-0.085172235
116,0,5,3,2,-0.085172235
116,0,3,6,1,-0.085172235
116,0,3,4,2,-0.085172235
116,0,4,5,2,-0.085172235
116,1,6,6,1,-0.085172235
116,0,2,6,1,-0.085172235
116,1,6,3,1,-0.085172235
116,1,6,2,1,-0.085172235
116,0,6,6,2,-0.085172235
116,1,3,3,1,-0.085172235
116,0,5,3,2,-0.085172235
116,0,4,4,2,-0.085172235
116,0,3,3,2,-0.085172235
116,1,3,2,1,-0.085172235
116,1,2,3,1,-0.085172235
116,1,6,2,1,-0.085172235
116,1,5,5,1,-0.085172235
116,0,2,4,2,-0.085172235
116,0,3,6,1,-0.085172235
116,0,5,5,2,-0.085172235
116,1,4,6,1,-0.085172235
116,0,2,4,2,-0.085172235
116,0,2,5,2,-0.085172235
116,0,5,3,2,-0.085172235
116,0,4,4,2,-0.085172235
116,0,3,3,2,-0.085172235
116,1,6,4,1,-0.085172235
116,0,6,5,2,-0.085172235
116,1,2,2,1,-0.085172235
116,0,5,6,2,-0.085172235
116,0,5,4,2,-0.085172235
116,1,3,6,1,-0.085172235
116,0,5,2,2,-0.085172235
116,0,4,3,2,-0.085172235
116,0,6,3,2,-0.085172235
116,0,2,2,2,-0.085172235
116,0,4,6,2,-0.085172235
116,1,2,5,1,-0.085172235
116,1,5,2,1,-0.085172235
116,1,3,2,1,-0.085172235
116,1,6,6,1,-0.085172235
116,0,2,5,2,-0.085172235
116,1,2,3,1,-0.085172235
116,0,2,6,2,-0.085172235
116,1,4,5,1,-0.085172235
116,1,4,3,1,-0.085172235
116,0,5,4,2,-0.085172235
116,1,4,5,1,-0.085172235
116,0,3,6,2,-0.085172235
116,0,3,2,2,-0.085172235
116,1,5,4,1,-0.085172235
116,1,2,3,1,-0.085172235
116,1,6,5,1,-0.085172235
116,0,3,5,2,-0.085172235
116,0,5,6,2,-0.085172235
116,1,5,5,1,-0.085172235
116,1,2,4,1,-0.085172235
116,0,6,6,2,-0.085172235
116,1,4,2,1,-0.085172235
116,0,2,3,2,-0.085172235
116,0,3,5,2,-0.085172235
116,0,2,2,2,-0.085172235
116,0,2,6,2,-0.085172235
116,0,6,5,2,-0.085172235
116,1,3,4,1,-0.085172235
116,0,6,3,2,-0.085172235
116,0,2,2,2,-0.085172235
116,1,5,2,1,-0.085172235
116,0,5,5,2,-0.085172235
116,1,6,2,1,-0.085172235
116,0,6,4,2,-0.085172235
116,1,6,5,1,-0.085172235
116,0,4,2,2,-0.085172235
116,0,3,6,2,-0.085172235
116,0,4,3,2,-0.085172235
116,1,3,2,1,-0.085172235
116,0,2,5,2,-0.085172235
116,0,6,2,2,-0.085172235
116,1,5,3,1,-0.085172235
116,0,3,3,2,-0.085172235
116,0,6,3,2,-0.085172235
116,1,4,2,1,-0.085172235
116,1,2,2,1,-0.085172235
116,1,2,5,1,-0.085172235
116,1,4,6,1,-0.085172235
116,0,4,2,2,-0.085172235
116,1,2,2,1,-0.085172235
116,1,4,4,1,-0.085172235
116,0,6,4,2,-0.085172235
116,0,6,4,2,-0.085172235
116,1,5,5,1,-0.085172235
116,1,3,5,1,-0.085172235
116,0,6,6,2,-0.085172235
116,1,3,5,1,-0.085172235
116,1,5,3,1,-0.085172235
116,0,2,6,1,-0.085172235
116,0,4,4,2,-0.085172235
116,1,4,3,1,-0.085172235
116,0,5,2,2,-0.085172235
116,0,4,3,2,-0.085172235
116,1,3,3,1,-0.085172235
116,1,5,3,1,-0.085172235
116,0,2,3,2,-0.085172235
116,1,4,3,1,-0.085172235
116,1,2,4,1,-0.085172235
116,1,6,4,1,-0.085172235
116,1,3,4,1,-0.085172235
116,1,4,6,1,-0.085172235
116,0,6,5,2,-0.085172235
116,1,4,5,1,-0.085172235
119,1,2,4,1,-0.00944212
119,0,6,2,2,-0.00944212
119,1,4,4,1,-0.00944212
119,1,6,2,2,-0.00944212
119,1,3,5,1,-0.00944212
119,0,3,2,2,-0.00944212
119,0,4,5,2,-0.00944212
119,0,5,5,2,-0.00944212
119,0,4,6,2,-0.00944212
119,1,6,3,1,-0.00944212
119,0,3,5,2,-0.00944212
119,1,5,6,1,-0.00944212
119,1,6,3,1,-0.00944212
119,1,5,6,1,-0.00944212
119,0,5,4,2,-0.00944212
119,1,5,2,1,-0.00944212
119,1,5,6,1,-0.00944212
119,1,3,3,1,-0.00944212
119,0,3,6,2,-0.00944212
119,0,3,4,2,-0.00944212
119,0,5,6,2,-0.00944212
119,1,4,2,1,-0.00944212
119,0,4,2,2,-0.00944212
119,0,3,4,2,-0.00944212
119,1,5,4,1,-0.00944212
119,0,2,4,2,-0.00944212
119,1,3,4,1,-0.00944212
119,0,2,3,2,-0.00944212
119,1,6,4,1,-0.00944212
119,0,5,2,2,-0.00944212
119,1,2,6,1,-0.00944212
119,1,4,4,1,-0.00944212
119,0,4,5,2,-0.00944212
119,1,6,5,1,-0.00944212
119,1,5,4,1,-0.00944212
119,1,6,6,1,-0.00944212
119,1,2,5,1,-0.00944212
119,0,5,3,2,-0.00944212
119,1,3,6,1,-0.00944212
119,0,3,4,2,-0.00944212
119,0,4,5,2,-0.00944212
119,1,6,6,1,-0.00944212
119,0,2,6,1,-0.00944212
119,1,6,3,1,-0.00944212
119,1,6,2,1,-0.00944212
119,0,6,6,2,-0.00944212
119,1,3,3,1,-0.00944212
119,0,5,3,2,-0.00944212
119,0,4,4,2,-0.00944212
119,0,3,3,2,-0.00944212
119,1,3,2,1,-0.00944212
119,1,2,3,1,-0.00944212
119,1,6,2,1,-0.00944212
119,1,5,5,1,-0.00944212
119,0,2,4,2,-0.00944212
119,1,3,6,1,-0.00944212
119,0,5,5,2,-0.00944212
119,1,4,6,1,-0.00944212
119,0,2,4,2,-0.00944212
119,0,2,5,2,-0.00944212
119,0,5,3,2,-0.00944212
119,0,4,4,2,-0.00944212
119,0,3,3,2,-0.00944212
119,1,6,4,1,-0.00944212
119,0,6,5,2,-0.00944212
119,1,2,2,1,-0.00944212
119,0,5,6,2,-0.00944212
119,0,5,4,2,-0.00944212
119,1,3,6,1,-0.00944212
119,0,5,2,2,-0.00944212
119,0,4,3,2,-0.00944212
119,0,6,3,2,-0.00944212
119,0,2,2,2,-0.00944212
119,0,4,6,2,-0.00944212
119,1,2,5,1,-0.00944212
119,1,5,2,1,-0.00944212
119,1,3,2,1,-0.00944212
119,1,6,6,1,-0.00944212
119,0,2,5,2,-0.00944212
119,1,2,3,1,-0.00944212
119,0,2,6,2,-0.00944212
119,1,4,5,1,-0.00944212
119,1,4,3,1,-0.00944212
119,1,5,4,2,-0.00944212
119,1,4,5,1,-0.00944212
119,0,3,6,2,-0.00944212
119,1,3,2,2,-0.00944212
119,1,5,4,1,-0.00944212
119,1,2,3,1,-0.00944212
119,1,6,5,1,-0.00944212
119,0,3,5,2,-0.00944212
119,0,5,6,2,-0.00944212
119,1,5,5,1,-0.00944212
119,1,2,4,1,-0.00944212
119,0,6,6,2,-0.00944212
119,1,4,2,1,-0.00944212
119,0,2,3,2,-0.00944212
119,0,3,5,2,-0.00944212
119,0,2,2,2,-0.00944212
119,0,2,6,2,-0.00944212
119,0,6,5,2,-0.00944212
119,1,3,4,1,-0.00944212
119,0,6,3,2,-0.00944212
119,1,2,2,2,-0.00944212
119,0,2,6,2,-0.00944212
119,1,5,2,1,-0.00944212
119,0,5,5,2,-0.00944212
119,1,6,2,1,-0.00944212
119,0,6,4,2,-0.00944212
119,1,6,5,1,-0.00944212
119,0,4,2,2,-0.00944212
119,0,3,6,2,-0.00944212
119,0,4,3,2,-0.00944212
119,1,3,2,1,-0.00944212
119,0,2,5,2,-0.00944212
119,1,3,2,2,-0.00944212
119,1,6,2,2,-0.00944212
119,1,5,3,1,-0.00944212
119,0,3,3,2,-0.00944212
119,0,6,3,2,-0.00944212
119,1,4,2,1,-0.00944212
119,1,2,2,1,-0.00944212
119,1,2,5,1,-0.00944212
119,1,4,6,1,-0.00944212
119,0,4,2,2,-0.00944212
119,1,2,2,1,-0.00944212
119,1,4,4,1,-0.00944212
119,0,6,4,2,-0.00944212
119,0,6,4,2,-0.00944212
119,1,5,5,1,-0.00944212
119,1,3,5,1,-0.00944212
119,0,6,6,2,-0.00944212
119,1,3,5,1,-0.00944212
119,1,5,3,1,-0.00944212
119,1,2,6,1,-0.00944212
119,0,4,4,2,-0.00944212
119,1,4,3,1,-0.00944212
119,0,5,2,2,-0.00944212
119,0,4,3,2,-0.00944212
119,1,3,3,1,-0.00944212
119,1,5,3,1,-0.00944212
119,0,2,3,2,-0.00944212
119,1,4,3,1,-0.00944212
119,1,2,4,1,-0.00944212
119,1,6,4,1,-0.00944212
119,1,3,4,1,-0.00944212
119,1,4,6,1,-0.00944212
119,0,6,5,2,-0.00944212
119,1,4,5,1,-0.00944212
121,0,4,6,2,-0.041405418
121,1,2,4,1,-0.041405418
121,1,6,2,2,-0.041405418
121,1,4,4,1,-0.041405418
121,1,6,2,2,-0.041405418
121,1,3,5,1,-0.041405418
121,1,3,2,2,-0.041405418
121,0,4,5,2,-0.041405418
121,0,5,5,2,-0.041405418
121,0,4,6,2,-0.041405418
121,1,6,3,1,-0.041405418
121,0,3,5,2,-0.041405418
121,1,5,6,1,-0.041405418
121,1,6,3,1,-0.041405418
121,1,5,6,1,-0.041405418
121,1,5,4,2,-0.041405418
121,1,5,2,1,-0.041405418
121,1,5,6,1,-0.041405418
121,1,3,3,1,-0.041405418
121,0,3,6,2,-0.041405418
121,1,3,4,2,-0.041405418
121,1,5,6,2,-0.041405418
121,1,4,2,1,-0.041405418
121,1,4,2,2,-0.041405418
121,1,3,4,2,-0.041405418
121,1,5,4,1,-0.041405418
121,1,2,4,2,-0.041405418
121,1,3,4,1,-0.041405418
121,1,2,3,2,-0.041405418
121,1,6,4,1,-0.041405418
121,1,5,2,2,-0.041405418
121,1,2,6,1,-0.041405418
121,1,4,4,1,-0.041405418
